etID  | Input | Balkan Romance | Common Romanian | Output {GOLD}
1061   | #ˌinˌadˈintroː# | *#enadˈentro# | *#enədˈentɾu# | *#ɨnədˈintru# {GOLD: #ɨnəwntru#}
1062   | #ˌinˈad# | *#enˈa# | *#enˈa# | *#ɨnˈa# {GOLD: #ɨnapˈoj#}
1063   | #ˌinkˈontraː# | *#enkˈontra# | *#enkˈuntɾə# | *#ɨnkˈuntrə# {GOLD: #ɨnkˈotro#}
1064   | #ˌindˈeretro# | *#endretro# | *#endɾetɾu# | *#ɨndrətru# {GOLD: #ɨndˈərət#}
1065   | #ˈintro# | *#ˈentro# | *#jˈentɾu# | *#ˈintru# {GOLD: #ɨntrˈu#}
1066   | #lˈonɡumad# | *#lˈonɡuma# | *#lˈunɡumə# | *#lˈunɡumə# {GOLD: #lˈɨnɡə#}
1067   | #nekˈaliubi# | *#nekˈajlui# | *#nekˈajɾui# | *#nekˈaruj# {GOLD: #nikəˈirj#}
1068   | #nekˈaliubi# | *#nekˈajlui# | *#nekˈajɾui# | *#nekˈaruj# {GOLD: #nikəjˈerj#}
1069   | #nˈowum# | *#nˈou# | *#nˈou# | *#nˈow# {GOLD: #nˈow#}
1070   | #pˌerˈinter# | *#prˈentre# | *#pɾˈentɾe# | *#prˈintre# {GOLD: #prˈintre#}
1071   | #pˌerˈintroː# | *#prˈentro# | *#pɾˈentɾu# | *#prˈintru# {GOLD: #pˈentru#}
1072   | #pˌerˈintroː# | *#prˈentro# | *#pɾˈentɾu# | *#prˈintru# {GOLD: #prˈintru#}
1073   | #pˈost# | *#pˈoj# | *#pˈoj# | *#pˈoj# {GOLD: #pˈoj#}
1074   | #sˈubtus# | *#sˈutu# | *#sˈutu# | *#sˈut# {GOLD: #sˈub#}
1075   | #sˈuper# | *#sˈupre# | *#sˈupɾe# | *#sprˈe# {GOLD: #sprˈe#}
1076   | #sˈuːrsum# | *#sˈusu# | *#sˈusu# | *#sˈus# {GOLD: #sˈus#}
1077   | #tardˈiːwum# | *#tardˈiu# | *#təɾdˈiu# | *#tɨrdˈiw# {GOLD: #tɨrzˈiw#}
1078   | #temporˈiːwum# | *#temporˈiu# | *#tempuɾjˈiu# | *#timpurˈiw# {GOLD: #timpurˈiw#}
1079   | #ˈumkwam# | *#ˈumpa# | *#ˈumpə# | *#ˈumpə# {GOLD: #ˈɨnkə#}
1080   | #ˈunde# | *#ˈunde# | *#ˈunde# | *#ˈunde# {GOLD: #ˈunde#}
1081   | #wˈetulum# | *#vˈɛklu# | *#vjˈekʎu# | *#vˈekj# {GOLD: #vˈekj#}
1082   | #wiːkˈiːnum# | *#vit͡ʃˈinu# | *#vet͡ʃˈinu# | *#vet͡ʃˈin# {GOLD: #vet͡ʃˈin#}
1083   | #ˌabbˈatˈeː# | *#abˈatˈe# | *#abˈatˈe# | *#abˈatˈe# {GOLD: #abˈate#}
1084   | #ˌadkˈella# | *#adt͡ʃˈɛlla# | *#at͡ʃe̯ˈa# | *#at͡ʃe̯ˈa# {GOLD: #at͡ʃuˈa#}
1085   | #ˌadlˈarɡum# | *#adlˈarɡu# | *#alˈaɾɡu# | *#alˈarɡ# {GOLD: #alerɡˈa#}
1086   | #appropiˈaː# | *#apropjˈa# | *#apɾopjˈa# | *#apropjˈa# {GOLD: #apropjˈa#}
1087   | #assˈideː# | *#asˈede# | *#ase̯ˈade# | *#asˈede# {GOLD: #aʃezˈa#}
1088   | #kˈade# | *#kˈade# | *#kˈade# | *#kˈade# {GOLD: #kəde̯ˈa#}
1089   | #kalkˈaː# | *#kalkˈa# | *#kəlkˈa# | *#kəlkˈa# {GOLD: #kˈɨlka#}
1090   | #kˌirkitˈaː# | *#t͡ʃert͡ʃetˈa# | *#t͡ʃeɾt͡ʃetˈa# | *#t͡ʃert͡ʃətˈa# {GOLD: #t͡ʃert͡ʃetˈa#}
1091   | #kˌollokˈaː# | *#kollokˈa# | *#kulukˈa# | *#kulukˈa# {GOLD: #kulkˈa#}
1092   | #kˌurrˈeː# | *#kurrˈe# | *#kurrˈe# | *#kurˈə# {GOLD: #kurˈe#}
1093   | #eːraːdiːkˈaː# | *#eradikˈa# | *#jeɾəd͡zikˈa# | *#rəzikˈa# {GOLD: #ridikˈa#}
1094   | #errˈaːtikiː# | *#errˈatet͡ʃi# | *#jerrˈatet͡ʃi# | *#jerˈatet͡ʃj# {GOLD: #rətət͡ʃˈi#}
1095   | #eːrunkˈaː# | *#arunkˈa# | *#aɾunkˈa# | *#arunkˈa# {GOLD: #arunkˈa#}
1096   | #fˈuɡa# | *#fˈuɡa# | *#fˈuɡə# | *#fˈuɡə# {GOLD: #fˈuɡə#}
1097   | #fuɡˈeː# | *#fud͡ʒˈe# | *#fud͡ʒˈe# | *#fud͡ʒe̯ˈa# {GOLD: #fud͡ʒˈi#}
1098   | #ˌinkonɡyːrˈaː# | *#enkond͡ʒurˈa# | *#enkund͡ʒuɾˈa# | *#ɨnkunʒurˈa# {GOLD: #ɨnkonʒurˈa#}
1099   | #intrˈaː# | *#entrˈa# | *#entɾˈa# | *#ɨntrˈa# {GOLD: #intrˈa#}
1100   | #luːbrikˈaː# | *#luwrekˈa# | *#luwɾekˈa# | *#lurekˈa# {GOLD: #lunekˈa#}
1101   | #merɡˈeː# | *#merd͡ʒˈe# | *#meɾd͡ʒˈe# | *#mˈerd͡ʒe# {GOLD: #mˈerd͡ʒe#}
1102   | #perambulˈaː# | *#prambulˈa# | *#pɾəmbuɾˈa# | *#prɨmburˈa# {GOLD: #plimbˈa#}
1103   | #plikˈaː# | *#plekˈa# | *#plekˈa# | *#plekˈa# {GOLD: #plekˈa#}
1104   | #proːkeːdˈeː# | *#prot͡ʃedˈe# | *#pɾut͡ʃedˈe# | *#prut͡ʃede̯ˈa# {GOLD: #purt͡ʃˈede#}
1105   | #salˈiː# | *#salˈi# | *#səɾjˈi# | *#sərˈi# {GOLD: #sərˈi#}
1106   | #saltˈaː# | *#saltˈa# | *#səltˈa# | *#səltˈa# {GOLD: #səltˈa#}
1107   | #sedˈeː# | *#sedˈe# | *#sedˈe# | *#sede̯ˈa# {GOLD: #ʃede̯ˈa#}
1108   | #stˈaː# | *#stˈa# | *#stˈa# | *#stˈa# {GOLD: #stˈa#}
1109   | #subˈiː# | *#suˈi# | *#suˈi# | *#suˈi# {GOLD: #suˈi#}
1110   | #tenˈeː# | *#tenˈe# | *#tenˈe# | *#tˈine# {GOLD: #t͡sˈine#}
1111   | #traːjˈikioː# | *#trˈɛt͡so# | *#tɾjˈet͡su# | *#trˈet͡s# {GOLD: #trˈet͡ʃe#}
1112   | #wˈaːdˈeː# | *#vˈadˈe# | *#vˈadˈe# | *#vˈadˈe# {GOLD: #vˈa#}
1113   | #wenˈiː# | *#venˈi# | *#veɲˈi# | *#viˈi# {GOLD: #venˈi#}
1114   | #ˌakkaptiˈaː# | *#akapt͡sˈa# | *#akəpt͡sˈa# | *#akəpt͡sˈa# {GOLD: #aɡət͡sˈa#}
1115   | #ˌadreːktˈa# | *#adreptˈa# | *#aɾeptˈa# | *#areptˈa# {GOLD: #arətˈa#}
1116   | #applikˈaː# | *#aplekˈa# | *#aplekˈa# | *#aplekˈa# {GOLD: #aplekˈa#}
1117   | #attinɡˈeː# | *#atend͡ʒˈe# | *#atend͡ʒˈe# | *#atˈind͡ʒe# {GOLD: #atˈind͡ʒe#}
1118   | #awkupˈaːriː# | *#akupˈari# | *#akupˈaɾji# | *#akupˈarj# {GOLD: #apukˈa#}
1119   | #battuˈeː# | *#batˈe# | *#bətˈe# | *#bˈate# {GOLD: #bˈate#}
1120   | #awkupˈaː# | *#akupˈa# | *#akupˈa# | *#akupˈa# {GOLD: #apukˈa#}
1121   | #kˌomprendˈeː# | *#komprendˈe# | *#kumpɾendˈe# | *#kumprindˈe# {GOLD: #kuprˈinde#}
1122   | #dˈa# | *#dˈa# | *#dˈa# | *#dˈa# {GOLD: #dˈa#}
1123   | #eksbattuˈeː# | *#zbatˈe# | *#zbətˈe# | *#zbˈate# {GOLD: #zbˈate#}
1124   | #ekskutˈeː# | *#skutˈe# | *#skutˈe# | *#skute̯ˈa# {GOLD: #sko̯ˈate#}
1125   | #eksmulɡˈeː# | *#smuld͡ʒˈe# | *#smuld͡ʒˈe# | *#smˈuld͡ʒe# {GOLD: #smˈuld͡ʒe#}
1126   | #frikˈaː# | *#frekˈa# | *#fɾekˈa# | *#frekˈa# {GOLD: #frekˈa#}
1127   | #frikaːtˈuːra# | *#frekatˈura# | *#fɾekətˈuɾə# | *#frekətˈurə# {GOLD: #frekətˈurə#}
1128   | #ˌinɡˈannaː# | *#enɡˈanna# | *#enɡˈannə# | *#ɨnɡˈanə# {GOLD: #ɨnɡˈɨna#}
1129   | #laksˈaː# | *#lasˈa# | *#ləsˈa# | *#ləsˈa# {GOLD: #ləsˈa#}
1130   | #poːnˈeː# | *#ponˈe# | *#punˈe# | *#pˈune# {GOLD: #pˈune#}
1131   | #prehendˈeː# | *#prendˈe# | *#pɾendˈe# | *#prindˈe# {GOLD: #prˈinde#}
1132   | #rumpˈeː# | *#rumpˈe# | *#rrumpˈe# | *#rumpˈe# {GOLD: #rupˈe#}
1133   | #skarpinˈaː# | *#skarpenˈa# | *#skəɾpenˈa# | *#skɨrpɨnˈa# {GOLD: #skərpinˈa#}
1134   | #spˈarɡˈeː# | *#spˈard͡ʒˈe# | *#spˈaɾd͡ʒˈe# | *#spˈard͡ʒe# {GOLD: #spˈard͡ʒe#}
1135   | #strinɡˈeː# | *#strend͡ʒˈe# | *#stɾend͡ʒˈe# | *#strˈind͡ʒe# {GOLD: #strˈɨnd͡ʒe#}
1136   | #tremulˈaː# | *#tremulˈa# | *#tɾemuɾˈa# | *#trimurˈa# {GOLD: #tremurˈa#}
1137   | #krˈeːske# | *#krˈest͡ʃe# | *#kɾe̯ˈaʃte# | *#krˈeʃte# {GOLD: #krˈeʃte#}
1138   | #okkaːsionˈaː# | *#okaʃonˈa# | *#ukəʃunˈa# | *#ukəʃunˈa# {GOLD: #kəʃunˈa#}
1139   | #sˈortem# | *#sˈorte# | *#so̯ˈaɾte# | *#so̯ˈarte# {GOLD: #so̯ˈartə#}
1140   | #ˌadwˈiks# | *#adbˈep# | *#abˈep# | *#abˈep# {GOLD: #abjˈa#}
1141   | #bˈonum# | *#bˈonu# | *#bˈunu# | *#bˈun# {GOLD: #bˈun#}
1142   | #kˈata# | *#kˈata# | *#kˈatə# | *#kˈatə# {GOLD: #kˈɨte#}
1143   | #kˈum# | *#kˈu# | *#kˈu# | *#kˈu# {GOLD: #kˈu#}
1144   | #fˈoraːs# | *#fˈora# | *#fo̯ˈaɾə# | *#fo̯ˈarə# {GOLD: #fˈərə#}
1145   | #inkˈipe# | *#ent͡ʃˈepe# | *#ent͡ʃe̯ˈape# | *#ɨnt͡ʃˈepe# {GOLD: #ɨnt͡ʃˈepe#}
1146   | #potˈeː# | *#potˈe# | *#putˈe# | *#pute̯ˈa# {GOLD: #pute̯ˈa#}
1147   | #kwˈaːlem# | *#kˈale# | *#kˈaɾe# | *#kˈare# {GOLD: #kˈare#}
1148   | #kwˈam# | *#kˈa# | *#kˈa# | *#kˈa# {GOLD: #kˈa#}
1149   | #kˈoːmoː# | *#kˈomo# | *#kˈumu# | *#kˈum# {GOLD: #kˈum#}
1150   | #rˈeum# | *#rˈɛw̥# | *#rrjˈew̥# | *#rjˈew# {GOLD: #rˈəw#}
1151   | #sˈiːk# | *#sˈi# | *#ʃˈi# | *#ʃˈi# {GOLD: #ʃˈi#}
1152   | #seːminˈaː# | *#semenˈa# | *#semenˈa# | *#simɨnˈa# {GOLD: #semənˈa#}
1153   | #similˈaː# | *#semelˈa# | *#semeɾˈa# | *#simənˈa# {GOLD: #semənˈa#}
1154   | #sˈimilem# | *#sˈemele# | *#sˈemeɾe# | *#sˈimene# {GOLD: #se̯amən#}
1155   | #abskˈonde# | *#askˈonde# | *#askˈunde# | *#askˈunde# {GOLD: #askˈunde#}
1156   | #adawɡˈeː# | *#adad͡ʒˈe# | *#adəd͡ʒˈe# | *#adəd͡ʒe̯ˈa# {GOLD: #adəuɡˈa#}
1157   | #ˌadmikstikˈaː# | *#admestekˈa# | *#amestekˈa# | *#amestekˈa# {GOLD: #amestekˈa#}
1158   | #astˈerne# | *#aʃtˈɛrne# | *#aʃtˈeɾne# | *#aʃtˈerne# {GOLD: #aʃtˈerne#}
1159   | #ˌadstupˈaː# | *#astupˈa# | *#astupˈa# | *#astupˈa# {GOLD: #astupˈa#}
1160   | #allˈeɡe# | *#allˈɛd͡ʒe# | *#aʎe̯ˈad͡ʒe# | *#ajˈed͡ʒe# {GOLD: #alˈed͡ʒe#}
1161   | #alliɡˈaː# | *#alleɡˈa# | *#aleɡˈa# | *#aleɡˈa# {GOLD: #aleɡˈa#}
1162   | #apparˈaː# | *#aparˈa# | *#apəɾˈa# | *#apərˈa# {GOLD: #apərˈa#}
1163   | #appeːnsˈaː# | *#apesˈa# | *#apesˈa# | *#apəsˈa# {GOLD: #apəsˈa#}
1164   | #astruikˈaː# | *#astrekˈa# | *#astɾekˈa# | *#astrekˈa# {GOLD: #astrukˈa#}
1165   | #kawtˈaː# | *#katˈa# | *#kətˈa# | *#kətˈa# {GOLD: #kəutˈa#}
1166   | #kooperˈiː# | *#koperˈi# | *#kopeɾjˈi# | *#koperˈi# {GOLD: #koperˈi#}
1167   | #krepˈaː# | *#krepˈa# | *#kɾepˈa# | *#krepˈa# {GOLD: #krəpˈa#}
1168   | #kuːrˈaː# | *#kurˈa# | *#kuɾˈa# | *#kurˈa# {GOLD: #kurˈa#}
1169   | #deːspikˈaː# | *#despekˈa# | *#despekˈa# | *#despəkˈa# {GOLD: #despikˈa#}
1170   | #ˌindirektˈaː# | *#endreptˈa# | *#endɾeptˈa# | *#ɨndreptˈa# {GOLD: #ɨndreptˈa#}
1171   | #dˈiːriɡe# | *#dred͡ʒe# | *#dɾed͡ʒe# | *#dred͡ʒe# {GOLD: #drˈed͡ʒe#}
1172   | #diskoperˈiː# | *#deskoperˈi# | *#deskopeɾjˈi# | *#deskoperˈi# {GOLD: #deskˈoperj#}
1173   | #ekskurtˈaː# | *#skurtˈa# | *#skuɾtˈa# | *#skurtˈa# {GOLD: #skurtˈa#}
1174   | #ekspulwerˈaː# | *#spulberˈa# | *#spulbeɾˈa# | *#spulbərˈa# {GOLD: #spulberˈa#}
1175   | #ekstˈerɡe# | *#ʃtˈɛrd͡ʒe# | *#ʃte̯ˈaɾd͡ʒe# | *#ʃtˈerd͡ʒe# {GOLD: #ʃtˈerd͡ʒe#}
1176   | #ekstorkwˈeː# | *#stort͡ʃˈe# | *#stuɾt͡ʃˈe# | *#sturt͡ʃˈe# {GOLD: #sto̯ˈart͡ʃe#}
1177   | #ekstrakolˈaː# | *#strakolˈa# | *#stɾəkuɾˈa# | *#strəkurˈa# {GOLD: #strekurˈa#}
1178   | #ekstrikˈaː# | *#strekˈa# | *#stɾekˈa# | *#strekˈa# {GOLD: #strikˈa#}
1179   | #fˈake# | *#fˈat͡ʃe# | *#fˈat͡ʃe# | *#fˈat͡ʃe# {GOLD: #fˈat͡ʃe#}
1180   | #frˈanɡe# | *#frˈand͡ʒe# | *#fɾˈənd͡ʒe# | *#frˈɨnd͡ʒe# {GOLD: #frˈɨnd͡ʒe#}
1181   | #imbinˈaː# | *#embenˈa# | *#embenˈa# | *#ɨmbɨnˈa# {GOLD: #ɨmbinˈa#}
1182   | #impartˈiː# | *#empartˈi# | *#empəɾtˈi# | *#ɨmpɨrtˈi# {GOLD: #ɨmpərt͡sˈi#}
1183   | #impedikˈaː# | *#empedekˈa# | *#empedekˈa# | *#ɨmpedekˈa# {GOLD: #ɨmpjedikˈa#}
1184   | #impˈinɡe# | *#empˈend͡ʒe# | *#empˈend͡ʒe# | *#ɨmpˈind͡ʒe# {GOLD: #ɨmpˈind͡ʒe#}
1185   | #implantˈaː# | *#emplantˈa# | *#empləntˈa# | *#ɨmplɨntˈa# {GOLD: #ɨmplɨntˈa#}
1186   | #ˈumple# | *#ˈumple# | *#ˈumple# | *#ˈumple# {GOLD: #ˈumple#}
1187   | #impˈunɡe# | *#empˈund͡ʒe# | *#empˈund͡ʒe# | *#ɨmpˈund͡ʒe# {GOLD: #ɨmpˈund͡ʒe#}
1188   | #ˌinˈaltum# | *#enˈaltu# | *#enˈaltu# | *#ɨnˈalt# {GOLD: #ɨnˈəlta#}
1189   | #ˌinkirkˈaː# | *#ent͡ʃerkˈa# | *#ent͡ʃeɾkˈa# | *#ɨnt͡ʃerkˈa# {GOLD: #ɨnt͡ʃerkˈa#}
1190   | #ˌinklaːwˈaː# | *#enklaˈa# | *#enkʎˈa# | *#ɨnkjˈa# {GOLD: #ɨnkˈeja#}
1191   | #inflˈaː# | *#enflˈa# | *#enflˈa# | *#ɨnflˈa# {GOLD: #umflˈa#}
1192   | #insiɡnˈaː# | *#ensemnˈa# | *#ensemnˈa# | *#ɨnsimnˈa# {GOLD: #ɨnsemnˈa#}
1193   | #intˈinɡe# | *#entˈend͡ʒe# | *#entˈend͡ʒe# | *#ɨntˈind͡ʒe# {GOLD: #ɨntˈind͡ʒe#}
1194   | #intorkwˈeː# | *#entort͡ʃˈe# | *#entuɾt͡ʃˈe# | *#ɨnturt͡ʃˈe# {GOLD: #ɨnto̯ˈart͡ʃe#}
1195   | #inwiˈaː# | *#envjˈa# | *#envjˈa# | *#ɨnvjˈa# {GOLD: #ɨmbjˈa#}
1196   | #liɡˈaː# | *#leɡˈa# | *#leɡˈa# | *#leɡˈa# {GOLD: #leɡˈa#}
1197   | #molliˈaː# | *#molljˈa# | *#muʎˈa# | *#mujˈa# {GOLD: #mujˈa#}
1198   | #pertˈunde# | *#pertˈunde# | *#peɾtˈunde# | *#pɨrtˈunde# {GOLD: #pətrˈunde#}
1199   | #rˈade# | *#rˈade# | *#rrˈade# | *#rˈade# {GOLD: #rˈade#}
1200   | #rˈoːde# | *#rˈode# | *#rro̯ˈade# | *#ro̯ˈade# {GOLD: #ro̯ˈade#}
1201   | #subtiliˈaː# | *#sut͡seljˈa# | *#sut͡seʎˈa# | *#sut͡sejˈa# {GOLD: #subt͡sjˈa#}
1202   | #taːliˈaː# | *#taljˈa# | *#təʎˈa# | *#təjˈa# {GOLD: #təjˈa#}
1203   | #trˈahe# | *#trˈaj# | *#tɾˈaj# | *#trˈaj# {GOLD: #trˈad͡ʒe#}
1204   | #ˈunɡe# | *#ˈund͡ʒe# | *#ˈund͡ʒe# | *#ˈund͡ʒe# {GOLD: #ˈund͡ʒe#}
1205   | #wersˈaː# | *#versˈa# | *#veɾsˈa# | *#vərsˈa# {GOLD: #vərsˈa#}
1206   | #lukrˈaː# | *#lukrˈa# | *#lukɾˈa# | *#lukrˈa# {GOLD: #lukrˈa#}
1207   | #lˈukrum# | *#lˈukru# | *#lˈukɾu# | *#lˈukru# {GOLD: #lˈukru#}
1208   | #maɡˈister# | *#mad͡ʒˈestre# | *#məd͡ʒe̯ˈastɾe# | *#məd͡ʒˈestre# {GOLD: #məjˈestru#}
1209   | #ˌinkwiˈeːtum# | *#ent͡ʃjˈetu# | *#ent͡ʃˈetu# | *#ɨnt͡ʃˈet# {GOLD: #ɨnt͡ʃˈet#}
1210   | #rˈapidum# | *#rˈapedu# | *#rrˈapedu# | *#rˈapəd# {GOLD: #rˈepede#}
1211   | #addˈuːke# | *#adˈut͡ʃe# | *#adˈut͡ʃe# | *#adˈut͡ʃe# {GOLD: #adˈut͡ʃe#}
1212   | #kaballˈaːrikium# | *#kaallˈaret͡ʃu# | *#kəlˈaɾet͡ʃu# | *#kəlˈaret͡s# {GOLD: #kələrˈet͡s#}
1213   | #kaballˈaːrem# | *#kaallˈare# | *#kəlˈaɾe# | *#kəlˈare# {GOLD: #kəlˈare#}
1214   | #karrˈaː# | *#karrˈa# | *#kərrˈa# | *#kərˈa# {GOLD: #kərˈa#}
1215   | #diskaballikˈaː# | *#deskaallekˈa# | *#deskəlekˈa# | *#deskəlekˈa# {GOLD: #deskəlekˈa#}
1216   | #diskarrikˈaː# | *#deskarrkˈa# | *#deskərrkˈa# | *#deskərkˈa# {GOLD: #deskərkˈa#}
1217   | #dˈuːke# | *#dˈut͡ʃe# | *#dˈut͡ʃe# | *#dˈut͡ʃe# {GOLD: #dˈut͡ʃe#}
1218   | #inkaballikˈaː# | *#enkaallekˈa# | *#enkəlekˈa# | *#ɨnkəlekˈa# {GOLD: #ɨnkəlekˈa#}
1219   | #inkarrikˈaː# | *#enkarrkˈa# | *#enkərrkˈa# | *#ɨnkərkˈa# {GOLD: #ɨnkərkˈa#}
1220   | #infreːnˈaː# | *#enfrenˈa# | *#enfɾenˈa# | *#ɨnfrinˈa# {GOLD: #ɨnfrɨnˈa#}
1221   | #mutˈaː# | *#mutˈa# | *#mutˈa# | *#mutˈa# {GOLD: #mutˈa#}
1222   | #portˈaː# | *#portˈa# | *#puɾtˈa# | *#purtˈa# {GOLD: #purtˈa#}
1223   | #traɡinˈaː# | *#trad͡ʒenˈa# | *#tɾəd͡ʒenˈa# | *#trənd͡ʒinˈa# {GOLD: #trəɡənˈa#}
1224   | #trˈaːmitte# | *#trˈamete# | *#tɾˈəmete# | *#trˈəməte# {GOLD: #trimˈite#}
1225   | #bukkellˈam# | *#but͡ʃellˈa# | *#but͡ʃelˈa# | *#but͡ʃelˈa# {GOLD: #but͡ʃe̯ˈa#}
1226   | #kapˈistrum# | *#kapˈestru# | *#kəpˈestɾu# | *#kəpˈəstru# {GOLD: #kəpˈəstru#}
1227   | #kˈarrum# | *#kˈarru# | *#kˈarru# | *#kˈar# {GOLD: #kˈar#}
1228   | #kˈinɡulum# | *#klˈenɡu# | *#kʎˈenɡu# | *#kˈinɡ# {GOLD: #kˈinɡə#}
1229   | #inkarrikatˈuːram# | *#enkarrkatˈura# | *#enkərrkətˈuɾə# | *#ɨnkərkətˈurə# {GOLD: #ɨnkərkətˈurə#}
1230   | #lˈuntrem# | *#lˈuntre# | *#lˈuntɾe# | *#lˈuntre# {GOLD: #lˈuntre#}
1231   | #pˈedika# | *#pˈɛdeka# | *#pje̯ˈadekə# | *#pjˈedekə# {GOLD: #pjˈedikə#}
1232   | #pʰalanɡˈem# | *#paland͡ʒˈɛ# | *#pəɾənd͡ʒˈe# | *#pərˈɨnd͡ʒe# {GOLD: #pərɨnɡˈə#}
1233   | #rˈota# | *#rˈota# | *#rro̯ˈatə# | *#ro̯ˈatə# {GOLD: #ro̯ˈatə#}
1234   | #sˈarkinam# | *#sˈart͡ʃena# | *#sˈaɾt͡ʃenə# | *#sˈart͡ʃinə# {GOLD: #sˈart͡ʃinə#}
1235   | #sˈellam# | *#sˈɛlla# | *#ʃe̯ˈa# | *#ʃˈa# {GOLD: #ʃˈa#}
1236   | #kˈallem# | *#kˈalle# | *#kˈale# | *#kˈale# {GOLD: #kˈale#}
1237   | #karrˈaːriam# | *#karrˈajra# | *#kərrˈajɾe# | *#kərˈare# {GOLD: #kərˈare#}
1238   | #pˈontum# | *#pˈontu# | *#pˈuntu# | *#pˈunt# {GOLD: #pˈunte#}
1239   | #ˈaroː# | *#ˈaro# | *#ˈaɾu# | *#ˈar# {GOLD: #arˈa#}
1240   | #kˈerne# | *#t͡ʃˈɛrne# | *#t͡ʃˈeɾne# | *#t͡ʃˈerne# {GOLD: #t͡ʃˈerne#}
1241   | #kollˈiɡe# | *#kollˈed͡ʒe# | *#kule̯ˈad͡ʒe# | *#kulˈed͡ʒe# {GOLD: #kulˈed͡ʒe#}
1242   | #kuːrˈaː# | *#kurˈa# | *#kuɾˈa# | *#kurˈa# {GOLD: #kurˈa#}
1243   | #maːkʰinˈaː# | *#mat͡ʃenˈa# | *#mət͡ʃenˈa# | *#mət͡ʃinˈa# {GOLD: #mət͡ʃinˈa#}
1244   | #piːnsˈaː# | *#pisˈa# | *#pjisˈa# | *#pisˈa# {GOLD: #pisˈa#}
1245   | #sappˈaː# | *#sapˈa# | *#səpˈa# | *#səpˈa# {GOLD: #səpˈa#}
1246   | #tribulˈaː# | *#treulˈa# | *#tɾeuɾˈa# | *#trewrˈa# {GOLD: #trejerˈa#}
1247   | #wˈentilˈaː# | *#vˈɛntelˈa# | *#vˈenteɾˈa# | *#vˈinterˈa# {GOLD: #vənturˈa#}
1248   | #mˈola# | *#mˈola# | *#mo̯ˈaɾə# | *#mo̯ˈarə# {GOLD: #mo̯ˈarə#}
1249   | #pˈaːludem# | *#pˈalude# | *#pˈaɾude# | *#pˈarude# {GOLD: #pˈar#}
1250   | #sˈappam# | *#sˈapa# | *#sˈapə# | *#sˈapə# {GOLD: #sˈapə#}
1251   | #sˈikilem# | *#sˈet͡ʃele# | *#se̯ˈat͡ʃeɾe# | *#sˈet͡ʃerə# {GOLD: #sˈet͡ʃerə#}
1252   | #spˈatʰa# | *#spˈata# | *#spˈatə# | *#spˈatə# {GOLD: #spˈeteazə#}
1253   | #araːtˈuːrum# | *#aratˈuru# | *#aɾətˈuɾu# | *#arətˈur# {GOLD: #arətˈurə#}
1254   | #ˈaːrea# | *#ˈajra# | *#ˈajɾə# | *#ˈarə# {GOLD: #ˈarje#}
1255   | #barbˈaːtum# | *#barbˈatu# | *#bəɾbˈatu# | *#bərbˈat# {GOLD: #bərbˈat#}
1256   | #kˈampum# | *#kˈampu# | *#kˈəmpu# | *#kˈɨmp# {GOLD: #kˈɨmp#}
1257   | #pˈorkam# | *#pˈorka# | *#po̯ˈaɾkə# | *#po̯ˈarkə# {GOLD: #pˈorkoj#}
1258   | #rˈunkum# | *#rˈunku# | *#rrˈunku# | *#rˈunk# {GOLD: #rˈunk#}
1259   | #seːminaːtˈuːrum# | *#semenatˈuru# | *#semenətˈuɾu# | *#simɨnətˈur# {GOLD: #semənətˈurə#}
1260   | #tˈerram# | *#tˈɛrra# | *#t͡se̯ˈarrə# | *#t͡sˈarə# {GOLD: #t͡sˈarə#}
1261   | #wˈiːneam# | *#vˈijna# | *#vjˈijnə# | *#vˈie# {GOLD: #vˈie#}
1262   | #liɡaːtˈuːram# | *#leɡatˈura# | *#leɡətˈuɾə# | *#leɡətˈurə# {GOLD: #leɡətˈurə#}
1263   | #manˈukulum# | *#marˈunklu# | *#məɾˈunkʎu# | *#mərˈunkj# {GOLD: #mənˈukj#}
1264   | #sˈiram# | *#sˈera# | *#se̯ˈaɾə# | *#se̯ˈarə# {GOLD: #ʃˈirə#}
1265   | #adakwˈaː# | *#adapˈa# | *#adəpˈa# | *#adəpˈa# {GOLD: #adəpˈa#}
1266   | #minˈaː# | *#menˈa# | *#menˈa# | *#mɨnˈa# {GOLD: #mɨnˈa#}
1267   | #mulɡˈeː# | *#muld͡ʒˈe# | *#muld͡ʒˈe# | *#mˈuld͡ʒe# {GOLD: #mˈuld͡ʒe#}
1268   | #pˈaːske# | *#pˈast͡ʃe# | *#pˈaʃte# | *#pˈaʃte# {GOLD: #pˈaste#}
1269   | #ˌinsiɡnˈaː# | *#ensemnˈa# | *#ensemnˈa# | *#ɨnsimnˈa# {GOLD: #ɨnsemnˈa#}
1270   | #tondˈeː# | *#tondˈe# | *#tundˈe# | *#tundˈe# {GOLD: #tundˈe#}
1271   | #fˈenum# | *#fˈɛnu# | *#fjˈenu# | *#fˈin# {GOLD: #fˈɨn#}
1272   | #hiːbernˈaː# | *#jernˈa# | *#jeɾnˈa# | *#jernˈa# {GOLD: #jernˈa#}
1273   | #jˈuɡum# | *#d͡ʒˈuɡu# | *#d͡ʒˈuɡu# | *#ʒˈuɡ# {GOLD: #ʒˈuɡ#}
1274   | #nuːtrˈiːkium# | *#nutrˈit͡su# | *#nutɾˈit͡su# | *#nutrˈit͡s# {GOLD: #nˈutret͡s#}
